user_id,created_at
1838729435,Mon Mar 13 23:41:25 2017
7869443333,Mon Mar 13 23:08:31 2017
2119042876,Mon Mar 13 22:14:02 2017
6199199159,Mon Mar 13 21:37:47 2017
6771884396,Fri Mar 10 13:31:05 2017
2667646966,Thu Mar  9 20:13:26 2017
9796081404,Thu Mar  9 15:31:05 2017
3966435964,Thu Mar  9 15:23:22 2017
8784625754,Thu Mar  9 14:36:05 2017
1505487595,Thu Mar  9 12:55:05 2017
6978991135,Thu Mar  9 10:45:55 2017
7398523373,Thu Mar  9 09:50:36 2017
5230771342,Thu Mar  9 09:28:40 2017
6316075460,Wed Mar  8 23:42:01 2017
5261225290,Wed Mar  8 20:16:48 2017
2667646966,Wed Mar  8 19:42:05 2017
3987371890,Wed Mar  8 19:38:27 2017
8905750697,Wed Mar  8 17:15:24 2017
4777044736,Wed Mar  8 15:06:49 2017
5230771342,Wed Mar  8 14:58:47 2017
8729254664,Wed Mar  8 14:42:40 2017
1640815362,Wed Mar  8 12:58:36 2017
5890936444,Wed Mar  8 11:12:52 2017
6746370113,Wed Mar  8 10:40:53 2017
9796081404,Wed Mar  8 09:45:06 2017
6978991135,Wed Mar  8 09:43:07 2017
9362086611,Wed Mar  8 09:36:22 2017
1906940732,Wed Mar  8 09:29:45 2017
7333924240,Wed Mar  8 09:23:51 2017
5835261868,Wed Mar  8 09:23:28 2017
5606976279,Wed Mar  8 09:23:05 2017
2119042876,Tue Mar  7 23:06:19 2017
2667646966,Tue Mar  7 22:55:39 2017
8838249304,Tue Mar  7 22:42:59 2017
1856053452,Tue Mar  7 21:24:32 2017
5230771342,Tue Mar  7 14:47:19 2017
2115764696,Tue Mar  7 14:15:05 2017
6316075460,Tue Mar  7 14:07:17 2017
2115764696,Tue Mar  7 14:04:21 2017
1854252635,Mon Mar  6 17:30:45 2017
8838249304,Mon Mar  6 15:17:17 2017
5890936444,Mon Mar  6 14:34:52 2017
5890936444,Mon Mar  6 14:33:25 2017
1316865533,Mon Mar  6 14:18:53 2017
1924290093,Sat Mar  4 12:45:03 2017
2667646966,Sat Mar  4 11:32:43 2017
3062421671,Fri Mar  3 09:44:18 2017
5230771342,Thu Mar  2 14:53:15 2017
4837492994,Thu Mar  2 11:27:44 2017
8214835217,Thu Mar  2 10:13:29 2017
9001308913,Thu Mar  2 09:32:57 2017
4837492994,Wed Mar  1 14:19:50 2017
3062421671,Wed Mar  1 13:23:29 2017
9233071504,Wed Mar  1 11:27:33 2017
3655680878,Wed Mar  1 08:35:05 2017
6978991135,Tue Feb 28 21:36:49 2017
2466291127,Tue Feb 28 18:10:06 2017
6978991135,Tue Feb 28 15:02:13 2017
9001308913,Tue Feb 28 13:47:16 2017
4542863704,Tue Feb 28 13:16:40 2017
2115764696,Tue Feb 28 10:30:37 2017
6771884396,Tue Feb 28 10:20:28 2017
5230771342,Tue Feb 28 10:11:00 2017
2466291127,Tue Feb 28 09:51:56 2017
5890936444,Tue Feb 28 09:49:46 2017
2133274456,Tue Feb 28 09:40:48 2017
5997377403,Tue Feb 28 09:27:17 2017
1452183777,Tue Feb 28 09:14:56 2017
4779135225,Tue Feb 28 08:13:24 2017
4777044736,Mon Feb 27 22:38:31 2017
1856402062,Mon Feb 27 20:55:14 2017
6978991135,Mon Feb 27 20:31:27 2017
3113827921,Mon Feb 27 19:41:08 2017
3834403776,Mon Feb 27 19:15:38 2017
7398523373,Mon Feb 27 18:27:29 2017
2466291127,Mon Feb 27 18:14:32 2017
5124430882,Mon Feb 27 16:58:17 2017
8729254664,Mon Feb 27 13:44:36 2017
3062421671,Mon Feb 27 10:23:06 2017
1504168005,Sat Feb 25 21:27:06 2017
1582510040,Fri Feb 24 20:10:48 2017
5822480596,Fri Feb 24 14:56:06 2017
4777044736,Fri Feb 24 13:09:29 2017
1582510040,Thu Feb 23 21:54:41 2017
6978991135,Thu Feb 23 15:37:46 2017
5230771342,Thu Feb 23 14:57:54 2017
1801295063,Thu Feb 23 09:10:57 2017
7087547936,Wed Feb 22 21:29:19 2017
5230771342,Wed Feb 22 13:18:41 2017
9331050149,Wed Feb 22 10:19:55 2017
6946725979,Wed Feb 22 09:25:37 2017
1589475566,Tue Feb 21 20:53:27 2017
3385920017,Tue Feb 21 17:09:46 2017
4978750380,Tue Feb 21 13:36:42 2017
4066589250,Tue Feb 21 13:28:10 2017
6299712887,Tue Feb 21 13:08:45 2017
4290173465,Mon Feb 20 16:37:21 2017
5890936444,Mon Feb 20 14:26:16 2017
1887080603,Sun Feb 19 19:47:59 2017
3062421671,Sun Feb 19 18:48:35 2017
1717995031,Fri Feb 17 22:33:05 2017
5890936444,Wed Feb 15 15:04:17 2017
4720168900,Wed Feb 15 13:59:59 2017
2133274456,Wed Feb 15 13:37:18 2017
3062421671,Wed Feb 15 10:05:59 2017
1617473630,Wed Feb 15 08:38:39 2017
5737944092,Wed Feb 15 08:24:32 2017
3062421671,Tue Feb 14 14:23:26 2017
6978991135,Tue Feb 14 14:17:43 2017
1091009877,Mon Feb 13 22:52:37 2017
2047275235,Mon Feb 13 11:28:41 2017
6978991135,Fri Feb 10 10:12:45 2017
