user_id,created_at
4092770269,Thu Mar 16 11:01:26 2017
2658094188,Thu Mar 16 10:33:49 2017
4092770269,Wed Mar 15 09:51:12 2017
4918978749,Tue Mar 14 13:17:38 2017
2658094188,Tue Mar 14 10:10:42 2017
1375568226,Sun Mar 12 15:14:02 2017
8246149932,Fri Mar 10 10:17:26 2017
2658094188,Fri Mar 10 09:58:44 2017
9415674479,Fri Mar 10 09:26:07 2017
7706368610,Fri Mar 10 09:00:14 2017
3929800034,Fri Mar 10 08:41:18 2017
1316865533,Fri Mar 10 07:13:15 2017
2882673330,Thu Mar  9 10:49:52 2017
4819814813,Tue Mar  7 14:27:44 2017
8246149932,Tue Mar  7 13:18:47 2017
1192234805,Mon Mar  6 09:38:59 2017
2985342925,Mon Mar  6 09:12:43 2017
7226260481,Wed Mar  1 12:50:37 2017
1192234805,Tue Feb 28 08:52:46 2017
2393036087,Wed Feb 22 14:24:52 2017
8594832260,Wed Feb 22 10:18:14 2017
7226260481,Tue Feb 21 14:37:18 2017
8128363836,Tue Feb 21 11:26:18 2017
2128947108,Tue Feb 21 10:44:25 2017
3490265650,Sun Feb 19 14:20:48 2017
1192234805,Fri Feb 17 10:45:27 2017
9562475589,Wed Feb 15 09:14:22 2017
9639564389,Tue Feb 14 17:01:52 2017
4149575456,Tue Feb 14 14:53:02 2017
6350884515,Tue Feb 14 12:49:14 2017
9562475589,Tue Feb 14 09:06:44 2017
4228687205,Mon Feb 13 18:20:11 2017
2109146523,Mon Feb 13 14:09:35 2017
8246149932,Mon Feb 13 13:28:25 2017
1192234805,Mon Feb 13 13:13:36 2017
3419820853,Mon Feb 13 10:40:50 2017
2109146523,Mon Feb 13 09:52:26 2017
7504634377,Mon Feb 13 09:49:09 2017
9562475589,Mon Feb 13 08:53:45 2017
8152922548,Mon Feb 13 08:24:14 2017
5013960228,Sun Feb 12 23:20:01 2017
4855909358,Sun Feb 12 20:54:34 2017
4374423340,Sat Feb 11 22:15:00 2017
2128947108,Fri Feb 10 13:48:15 2017
4092770269,Fri Feb 10 13:47:19 2017
1394427526,Fri Feb 10 13:35:43 2017
9001529661,Fri Feb 10 12:54:27 2017
9053133782,Fri Feb 10 11:59:30 2017
1192234805,Fri Feb 10 11:20:03 2017
6684351055,Fri Feb 10 10:37:52 2017
8342289065,Fri Feb 10 10:36:15 2017
9796081404,Fri Feb 10 10:30:10 2017
4962807492,Fri Feb 10 10:28:31 2017
4962807492,Fri Feb 10 10:11:29 2017
8807730198,Fri Feb 10 07:32:47 2017
1192234805,Thu Feb  9 13:39:45 2017
8342289065,Thu Feb  9 10:16:36 2017
6866846059,Wed Feb  8 14:38:02 2017
5497550047,Wed Feb  8 09:07:06 2017
1316865533,Mon Feb  6 13:54:13 2017
1153647931,Mon Feb  6 09:00:25 2017
1725512604,Mon Feb  6 08:52:38 2017
4569964611,Mon Feb  6 08:18:16 2017
2119042876,Sun Feb  5 22:12:42 2017
1192234805,Wed Feb  1 14:08:15 2017
5892531045,Sun Jan 29 17:33:42 2017
9001529661,Tue Jan 24 09:29:39 2017
7101509499,Sun Jan 22 16:04:24 2017
9227767151,Thu Jan 19 19:21:34 2017
6350884515,Thu Jan 19 15:09:53 2017
5781627526,Wed Jan 18 15:05:44 2017
1192234805,Tue Jan 17 10:07:31 2017
1192234805,Mon Jan 16 13:49:14 2017
7496561209,Mon Jan 16 10:50:25 2017
9149251632,Sun Jan 15 23:56:30 2017
1650655644,Fri Jan 13 16:49:08 2017
8773011616,Fri Jan 13 11:30:46 2017
8998668931,Fri Jan 13 08:46:19 2017
9956006583,Fri Jan 13 07:02:35 2017
3475594561,Fri Jan 13 07:01:27 2017
4578036225,Thu Jan 12 18:22:58 2017
7496561209,Thu Jan 12 10:15:59 2017
1192234805,Thu Jan 12 09:46:03 2017
6732566940,Wed Jan 11 13:47:49 2017
2724224241,Tue Jan 10 15:06:17 2017
2918906257,Tue Jan 10 13:58:20 2017
1192234805,Tue Jan 10 13:48:46 2017
1650655644,Mon Jan  9 12:51:46 2017
3620346950,Mon Jan  9 09:41:01 2017
5063775967,Mon Jan  9 00:31:30 2017
9413496394,Sun Jan  8 22:20:04 2017
1958743480,Sun Jan  8 19:53:52 2017
1192234805,Thu Jan  5 10:23:12 2017
1192234805,Wed Jan  4 14:02:16 2017
6669277380,Mon Jan  2 01:52:55 2017
2882673330,Fri Dec 30 13:32:44 2016
7496561209,Fri Dec 30 11:56:08 2016
1192234805,Fri Dec 30 10:26:51 2016
1192234805,Wed Dec 28 11:33:22 2016
2882673330,Wed Dec 28 10:54:49 2016
3966435964,Tue Dec 27 17:00:28 2016
9110877202,Tue Dec 27 13:17:20 2016
7876166588,Tue Dec 27 11:24:25 2016
7503164636,Tue Dec 27 11:15:12 2016
4052190354,Tue Dec 27 11:08:36 2016
3626598692,Tue Dec 27 10:58:25 2016
7519452336,Tue Dec 27 10:13:54 2016
9828199499,Tue Dec 27 10:04:35 2016
9344035777,Tue Dec 27 09:48:42 2016
9796081404,Tue Dec 27 09:45:07 2016
9711103285,Tue Dec 27 09:29:57 2016
9914133480,Tue Dec 27 09:29:20 2016
7496561209,Mon Dec 26 06:17:05 2016
9110877202,Fri Dec 23 18:05:07 2016
3175283884,Fri Dec 23 14:09:39 2016
9142262353,Fri Dec 23 13:26:32 2016
1192234805,Fri Dec 23 10:23:11 2016
1351149289,Thu Dec 22 16:58:40 2016
4349880793,Thu Dec 22 14:40:49 2016
3557138034,Thu Dec 22 14:07:14 2016
6350884515,Thu Dec 22 11:34:15 2016
6320315233,Thu Dec 22 11:03:52 2016
1192234805,Thu Dec 22 10:55:38 2016
3482407467,Thu Dec 22 10:24:26 2016
4546247676,Thu Dec 22 10:23:48 2016
1755117313,Thu Dec 22 10:11:08 2016
5538669578,Wed Dec 21 13:39:03 2016
1192234805,Tue Dec 20 18:11:25 2016
8592090451,Tue Dec 20 15:40:52 2016
1192234805,Mon Dec 19 14:34:10 2016
7257401911,Sat Dec 17 16:46:23 2016
8592090451,Fri Dec 16 16:27:28 2016
1192234805,Fri Dec 16 11:30:14 2016
8246149932,Fri Dec 16 09:42:05 2016
2882673330,Thu Dec 15 13:38:42 2016
1192234805,Thu Dec 15 13:00:41 2016
6350884515,Wed Dec 14 13:54:50 2016
1650655644,Tue Dec 13 11:35:58 2016
8128363836,Mon Dec 12 23:46:00 2016
6350884515,Mon Dec 12 14:34:43 2016
6350884515,Mon Dec 12 13:45:19 2016
1184225106,Thu Dec  8 15:51:15 2016
1192234805,Thu Dec  8 11:17:48 2016
4009068545,Thu Dec  8 10:53:34 2016
2913620373,Thu Dec  8 08:58:36 2016
8410094554,Thu Dec  8 00:51:05 2016
3966435964,Wed Dec  7 15:59:33 2016
3040516352,Wed Dec  7 08:35:55 2016
3175283884,Tue Dec  6 14:06:00 2016
1192234805,Tue Dec  6 09:26:37 2016
6746370113,Mon Dec  5 15:44:07 2016
1184225106,Mon Dec  5 15:18:56 2016
1192234805,Mon Dec  5 14:37:55 2016
6631641916,Mon Dec  5 12:30:53 2016
1184225106,Mon Dec  5 11:11:14 2016
5884780618,Mon Dec  5 10:19:37 2016
9100172845,Mon Dec  5 10:06:13 2016
8246149932,Mon Dec  5 09:42:44 2016
3749709636,Sun Dec  4 20:27:12 2016
7600172966,Sun Dec  4 14:48:58 2016
8642583079,Sat Dec  3 22:57:17 2016
3966435964,Sat Dec  3 15:27:50 2016
3966435964,Sat Dec  3 15:25:52 2016
1643877822,Sat Dec  3 06:44:29 2016
3749709636,Fri Dec  2 15:29:02 2016
8583259232,Fri Dec  2 10:18:10 2016
6058631740,Fri Dec  2 09:55:26 2016
3580447700,Fri Dec  2 00:52:30 2016
1443969131,Thu Dec  1 23:44:25 2016
3999987991,Thu Dec  1 15:24:18 2016
3749709636,Thu Dec  1 15:13:55 2016
5355366725,Thu Dec  1 14:55:42 2016
8246149932,Thu Dec  1 14:51:31 2016
1184225106,Thu Dec  1 14:41:00 2016
6058631740,Thu Dec  1 14:09:25 2016
4393020320,Thu Dec  1 12:31:19 2016
8182076987,Thu Dec  1 12:10:41 2016
1192234805,Thu Dec  1 11:02:06 2016
1132538077,Thu Dec  1 10:25:58 2016
8246149932,Thu Dec  1 10:25:57 2016
9796081404,Thu Dec  1 09:24:39 2016
3380603875,Thu Dec  1 06:39:16 2016
1822395959,Thu Dec  1 00:50:50 2016
1443969131,Wed Nov 30 22:45:08 2016
8726946704,Wed Nov 30 20:05:31 2016
3966435964,Wed Nov 30 17:02:23 2016
9016776233,Wed Nov 30 15:08:38 2016
1643877822,Wed Nov 30 15:06:52 2016
3557138034,Wed Nov 30 13:10:40 2016
4393020320,Wed Nov 30 11:28:27 2016
8121262352,Wed Nov 30 11:07:16 2016
3004708315,Wed Nov 30 10:42:11 2016
1132538077,Wed Nov 30 10:22:32 2016
4092770269,Wed Nov 30 10:15:38 2016
8246149932,Wed Nov 30 09:46:47 2016
1192234805,Wed Nov 30 09:15:32 2016
6963236693,Tue Nov 29 23:16:53 2016
9172385397,Tue Nov 29 23:09:32 2016
3804439898,Tue Nov 29 22:42:12 2016
1042770464,Tue Nov 29 21:13:55 2016
1643877822,Tue Nov 29 19:52:55 2016
5758529593,Tue Nov 29 19:46:17 2016
5758529593,Tue Nov 29 19:46:03 2016
1911000290,Tue Nov 29 19:24:13 2016
3486135019,Tue Nov 29 18:33:04 2016
3486135019,Tue Nov 29 18:32:46 2016
8354924739,Tue Nov 29 17:53:23 2016
8726946704,Tue Nov 29 17:48:30 2016
8748591775,Tue Nov 29 17:15:18 2016
9526723452,Tue Nov 29 16:03:20 2016
8121262352,Tue Nov 29 14:52:34 2016
1779866843,Tue Nov 29 13:21:32 2016
1472215283,Tue Nov 29 12:44:12 2016
1277487445,Tue Nov 29 12:42:17 2016
8860026266,Tue Nov 29 12:29:17 2016
9234788390,Tue Nov 29 12:04:49 2016
3492723866,Tue Nov 29 11:50:44 2016
2215893748,Tue Nov 29 11:16:01 2016
6254918995,Tue Nov 29 11:02:29 2016
1389264807,Tue Nov 29 10:52:59 2016
9016776233,Tue Nov 29 10:48:03 2016
6350884515,Tue Nov 29 10:42:51 2016
3985977801,Tue Nov 29 10:40:47 2016
9796081404,Tue Nov 29 10:38:51 2016
8860026266,Tue Nov 29 10:34:45 2016
1383256475,Tue Nov 29 10:31:18 2016
1214113625,Tue Nov 29 10:29:46 2016
6746370113,Tue Nov 29 10:23:08 2016
1565349167,Tue Nov 29 10:08:08 2016
5982764759,Tue Nov 29 10:07:09 2016
9100172845,Tue Nov 29 09:55:44 2016
3626598692,Tue Nov 29 09:41:34 2016
5487089987,Tue Nov 29 09:32:41 2016
9796081404,Tue Nov 29 09:21:13 2016
2710156747,Tue Nov 29 09:18:14 2016
1689987310,Tue Nov 29 09:11:31 2016
5564515545,Tue Nov 29 09:05:29 2016
5997377403,Tue Nov 29 09:04:54 2016
2049319317,Tue Nov 29 08:57:13 2016
8860026266,Tue Nov 29 08:52:16 2016
3040516352,Tue Nov 29 08:37:46 2016
7678937525,Tue Nov 29 08:28:26 2016
5927631302,Tue Nov 29 08:21:42 2016
8007550528,Tue Nov 29 08:18:13 2016
6883625639,Tue Nov 29 08:16:00 2016
2475490203,Tue Nov 29 08:05:54 2016
8860026266,Tue Nov 29 08:02:16 2016
2697982453,Tue Nov 29 07:14:26 2016
8834632396,Tue Nov 29 05:04:05 2016
9607271141,Tue Nov 29 02:07:01 2016
1609938506,Tue Nov 29 01:03:36 2016
3985977801,Tue Nov 29 00:42:08 2016
6269912897,Tue Nov 29 00:05:44 2016
3580447700,Mon Nov 28 23:37:22 2016
9526723452,Mon Nov 28 23:31:06 2016
3322543249,Mon Nov 28 23:30:33 2016
8724745506,Mon Nov 28 23:25:40 2016
1643877822,Mon Nov 28 23:12:42 2016
5198529145,Mon Nov 28 23:06:34 2016
5192987719,Mon Nov 28 23:03:06 2016
3182050307,Mon Nov 28 23:02:54 2016
1198860403,Mon Nov 28 22:22:41 2016
7511290479,Mon Nov 28 22:21:09 2016
1660605971,Mon Nov 28 21:57:57 2016
1112826286,Mon Nov 28 21:55:05 2016
3804439898,Mon Nov 28 21:42:52 2016
3040516352,Mon Nov 28 21:39:44 2016
2303311871,Mon Nov 28 21:35:25 2016
6570622899,Mon Nov 28 21:34:25 2016
8546890399,Mon Nov 28 21:27:40 2016
6436208652,Mon Nov 28 21:03:41 2016
1897446214,Mon Nov 28 20:55:39 2016
4741007234,Mon Nov 28 20:41:49 2016
6043581643,Mon Nov 28 20:38:03 2016
3040516352,Mon Nov 28 20:29:49 2016
1472215283,Mon Nov 28 20:26:52 2016
