user_id,created_at
3987371890,Wed Mar 15 19:07:03 2017
7185708949,Wed Mar 15 16:01:04 2017
3533095532,Wed Mar 15 15:37:42 2017
2398069041,Wed Mar 15 13:57:09 2017
8342289065,Wed Mar 15 13:21:42 2017
9761214250,Wed Mar 15 11:49:37 2017
6268149119,Wed Mar 15 10:53:41 2017
4272775507,Wed Mar 15 10:37:17 2017
6401432987,Wed Mar 15 10:18:43 2017
6893273947,Wed Mar 15 09:53:40 2017
9562475589,Wed Mar 15 09:11:41 2017
2503774691,Wed Mar 15 09:03:59 2017
4779135225,Wed Mar 15 09:02:00 2017
7337137647,Tue Mar 14 21:41:20 2017
3946267131,Tue Mar 14 21:09:28 2017
1456453683,Tue Mar 14 20:14:30 2017
3987371890,Tue Mar 14 18:33:38 2017
7083601963,Tue Mar 14 18:23:21 2017
5409306437,Tue Mar 14 18:08:23 2017
4828223702,Tue Mar 14 17:09:17 2017
3985333022,Tue Mar 14 16:45:16 2017
7230699416,Tue Mar 14 16:42:16 2017
2749076485,Tue Mar 14 16:25:40 2017
2180099462,Tue Mar 14 16:14:54 2017
8606439847,Tue Mar 14 14:44:22 2017
1790816987,Tue Mar 14 14:05:16 2017
4459046926,Tue Mar 14 13:40:32 2017
3472190630,Tue Mar 14 13:29:25 2017
9526723452,Tue Mar 14 12:59:30 2017
5566391604,Tue Mar 14 10:57:29 2017
7185708949,Tue Mar 14 10:50:48 2017
1474712639,Tue Mar 14 09:52:31 2017
7407540070,Tue Mar 14 09:19:26 2017
2179641280,Tue Mar 14 08:41:50 2017
2246669704,Mon Mar 13 22:04:33 2017
3987371890,Mon Mar 13 21:49:32 2017
5409306437,Mon Mar 13 21:43:13 2017
8140875699,Mon Mar 13 21:26:24 2017
8068735909,Mon Mar 13 21:15:55 2017
9526723452,Mon Mar 13 18:25:11 2017
2180099462,Mon Mar 13 16:35:30 2017
2749076485,Mon Mar 13 16:33:09 2017
9168404128,Mon Mar 13 14:43:47 2017
7230699416,Mon Mar 13 14:42:15 2017
9828199499,Mon Mar 13 14:32:59 2017
8687528347,Mon Mar 13 14:08:47 2017
2148547797,Mon Mar 13 13:47:08 2017
2786915140,Mon Mar 13 13:22:22 2017
1992629997,Mon Mar 13 13:10:34 2017
8139789464,Mon Mar 13 11:53:13 2017
