user_id,created_at
1568597007,Tue Mar 14 21:21:34 2017
8140875699,Tue Mar 14 10:07:50 2017
4318603122,Mon Mar 13 20:01:29 2017
1568597007,Mon Mar 13 17:17:21 2017
7025853985,Mon Mar 13 08:02:26 2017
6747741205,Sat Mar 11 18:05:35 2017
9028667066,Fri Mar 10 11:49:09 2017
4699950553,Fri Mar 10 11:16:14 2017
1980527278,Thu Mar  9 15:55:52 2017
2610605662,Thu Mar  9 10:50:30 2017
9369158144,Thu Mar  9 09:45:13 2017
9598143938,Wed Mar  8 15:36:29 2017
9596493386,Wed Mar  8 11:18:23 2017
8342289065,Wed Mar  8 11:11:07 2017
8197566552,Wed Mar  8 09:08:16 2017
7355827634,Tue Mar  7 20:36:50 2017
1595344128,Tue Mar  7 14:16:45 2017
3472747221,Tue Mar  7 11:53:21 2017
3419820853,Tue Mar  7 10:34:45 2017
4362691229,Mon Mar  6 20:52:40 2017
9369158144,Mon Mar  6 14:44:47 2017
8342289065,Mon Mar  6 14:41:09 2017
1595344128,Mon Mar  6 13:07:00 2017
5541688115,Mon Mar  6 12:10:41 2017
4532094386,Mon Mar  6 11:57:34 2017
5541688115,Mon Mar  6 11:39:32 2017
5541688115,Mon Mar  6 11:39:32 2017
8342289065,Mon Mar  6 10:52:13 2017
4275226580,Mon Mar  6 10:46:04 2017
8342289065,Mon Mar  6 10:40:50 2017
5554292251,Mon Mar  6 10:29:36 2017
9513738907,Mon Mar  6 09:40:55 2017
3472747221,Mon Mar  6 09:36:31 2017
1980527278,Mon Mar  6 06:52:50 2017
8287318029,Sun Mar  5 23:46:11 2017
4365873775,Sun Mar  5 23:45:26 2017
1272530506,Sun Mar  5 23:00:26 2017
3985333022,Sun Mar  5 16:59:28 2017
3569583140,Sun Mar  5 16:54:41 2017
4111857140,Sun Mar  5 10:59:18 2017
9978901760,Sat Mar  4 21:26:37 2017
5892116586,Sat Mar  4 16:21:14 2017
6492879961,Sat Mar  4 15:14:20 2017
9813181917,Sat Mar  4 08:07:09 2017
4111857140,Fri Mar  3 20:58:25 2017
4803356161,Fri Mar  3 13:26:15 2017
1872584023,Fri Mar  3 13:20:51 2017
5409716594,Fri Mar  3 11:39:38 2017
8342289065,Fri Mar  3 10:24:22 2017
9796081404,Fri Mar  3 10:13:59 2017
8342289065,Thu Mar  2 14:38:54 2017
3152944557,Thu Mar  2 13:10:51 2017
8342289065,Thu Mar  2 11:40:19 2017
5140235080,Wed Mar  1 20:42:15 2017
7355827634,Wed Mar  1 12:06:28 2017
9192712653,Wed Mar  1 01:18:43 2017
5016511611,Tue Feb 28 16:10:40 2017
4190740617,Tue Feb 28 15:10:32 2017
8534534554,Tue Feb 28 13:56:10 2017
9815763417,Mon Feb 27 17:45:47 2017
4842476237,Mon Feb 27 00:12:44 2017
9369158144,Fri Feb 24 10:42:59 2017
2610605662,Thu Feb 23 19:25:30 2017
4794863689,Thu Feb 23 18:22:08 2017
5016511611,Thu Feb 23 16:49:47 2017
9369158144,Thu Feb 23 13:47:39 2017
4842476237,Thu Feb 23 13:47:17 2017
9262363803,Thu Feb 23 11:48:39 2017
9369158144,Thu Feb 23 11:00:00 2017
9063896683,Wed Feb 22 19:13:31 2017
1174698049,Wed Feb 22 18:09:30 2017
