user_id,created_at
2213252487,Fri Mar 10 15:11:20 2017
9955922428,Fri Mar 10 11:06:36 2017
9728247300,Fri Mar 10 10:17:07 2017
9955922428,Thu Mar  9 14:51:07 2017
8476440478,Thu Mar  9 13:00:03 2017
5335621450,Wed Mar  8 21:00:53 2017
3255415271,Wed Mar  8 11:15:22 2017
8870880466,Wed Mar  8 09:56:11 2017
5712900639,Wed Mar  8 00:18:49 2017
6199870195,Tue Mar  7 21:59:40 2017
8278503888,Tue Mar  7 20:50:08 2017
9737854450,Tue Mar  7 17:13:44 2017
7043484713,Tue Mar  7 15:39:13 2017
3255415271,Tue Mar  7 14:56:29 2017
4634060893,Tue Mar  7 14:54:12 2017
5335621450,Tue Mar  7 14:53:53 2017
3255415271,Tue Mar  7 14:53:25 2017
4453092853,Tue Mar  7 14:53:13 2017
4028062337,Tue Mar  7 14:52:55 2017
4028062337,Tue Mar  7 14:51:38 2017
4028062337,Tue Mar  7 14:38:49 2017
1986557442,Tue Mar  7 14:37:29 2017
4028062337,Tue Mar  7 14:36:45 2017
9563631162,Tue Mar  7 14:03:17 2017
6588682002,Tue Mar  7 13:52:23 2017
1031440428,Tue Mar  7 13:41:44 2017
3673992480,Mon Mar  6 09:40:53 2017
1931276025,Fri Mar  3 14:00:35 2017
8870880466,Fri Mar  3 10:11:25 2017
1104046386,Fri Mar  3 07:25:22 2017
1044312633,Thu Mar  2 13:21:39 2017
6850651786,Thu Mar  2 11:25:21 2017
3381106874,Wed Mar  1 18:50:42 2017
4671022956,Wed Mar  1 16:35:59 2017
9031421134,Wed Mar  1 15:54:03 2017
4782837536,Tue Feb 28 14:21:24 2017
8870880466,Tue Feb 28 11:25:42 2017
4028062337,Tue Feb 28 10:37:49 2017
4028062337,Tue Feb 28 10:36:42 2017
9415674479,Tue Feb 28 09:14:58 2017
1106424822,Tue Feb 28 09:11:05 2017
6891023789,Tue Feb 28 09:00:14 2017
8681952932,Mon Feb 27 23:06:59 2017
5124430882,Mon Feb 27 19:11:24 2017
2272176109,Mon Feb 27 11:13:18 2017
6588682002,Mon Feb 27 09:55:50 2017
1031440428,Mon Feb 27 09:38:50 2017
1209770782,Sun Feb 26 15:11:30 2017
5334398458,Sun Feb 26 14:44:47 2017
2438503513,Sun Feb 26 02:49:41 2017
1834133946,Fri Feb 24 13:52:57 2017
1031440428,Fri Feb 24 13:52:45 2017
6588682002,Fri Feb 24 13:43:22 2017
9960336586,Fri Feb 24 09:56:40 2017
9737944261,Wed Feb 22 17:53:21 2017
5962548939,Wed Feb 22 07:57:07 2017
4955517209,Tue Feb 21 10:06:51 2017
8870880466,Mon Feb 20 14:55:49 2017
4236818741,Mon Feb 20 10:58:20 2017
6267119002,Mon Feb 20 09:55:18 2017
8870880466,Mon Feb 20 09:47:07 2017
1104046386,Fri Feb 17 11:41:36 2017
5962548939,Thu Feb 16 07:54:21 2017
1104046386,Wed Feb 15 17:16:23 2017
6267119002,Wed Feb 15 10:56:52 2017
6267119002,Wed Feb 15 10:24:46 2017
4955517209,Wed Feb 15 09:42:41 2017
4148660808,Tue Feb 14 18:11:02 2017
1196313419,Tue Feb 14 14:56:24 2017
4148660808,Tue Feb 14 11:08:03 2017
4148660808,Mon Feb 13 20:01:49 2017
6465995583,Mon Feb 13 17:32:41 2017
3773542395,Mon Feb 13 14:11:42 2017
6028118278,Mon Feb 13 11:44:35 2017
8870880466,Mon Feb 13 11:00:08 2017
6267119002,Mon Feb 13 10:13:25 2017
5590688004,Mon Feb 13 00:53:16 2017
8870880466,Sat Feb 11 16:26:58 2017
7723010132,Sat Feb 11 03:47:11 2017
1020293918,Fri Feb 10 14:50:37 2017
3773542395,Fri Feb 10 11:23:00 2017
4314188811,Fri Feb 10 10:58:07 2017
1020293918,Fri Feb 10 09:56:02 2017
4314188811,Thu Feb  9 10:20:19 2017
5405499353,Thu Feb  9 10:03:30 2017
3773542395,Thu Feb  9 09:44:58 2017
8727019188,Thu Feb  9 09:31:02 2017
9796081404,Thu Feb  9 09:21:07 2017
5927631302,Thu Feb  9 09:11:12 2017
1175764788,Thu Feb  9 08:31:37 2017
1986647263,Thu Feb  9 08:01:41 2017
1794644665,Wed Feb  8 23:58:30 2017
5013960228,Wed Feb  8 22:55:56 2017
4497482069,Wed Feb  8 22:28:33 2017
6004995897,Wed Feb  8 22:21:00 2017
8285449287,Wed Feb  8 21:59:32 2017
3217765703,Wed Feb  8 21:52:03 2017
2303311871,Wed Feb  8 21:37:13 2017
4978569601,Wed Feb  8 21:17:58 2017
8626380751,Wed Feb  8 21:04:09 2017
4715677207,Wed Feb  8 20:51:47 2017
9998764907,Wed Feb  8 20:38:46 2017
3475594561,Wed Feb  8 19:46:46 2017
8870880466,Wed Feb  8 12:51:59 2017
8839730124,Wed Feb  8 12:41:30 2017
7723010132,Wed Feb  8 12:25:19 2017
9811112364,Wed Feb  8 11:34:55 2017
7794343584,Wed Feb  8 10:36:45 2017
8135472046,Wed Feb  8 10:32:09 2017
8727019188,Wed Feb  8 10:30:35 2017
9082596325,Wed Feb  8 10:17:26 2017
3773542395,Wed Feb  8 10:07:53 2017
4221906912,Wed Feb  8 09:58:15 2017
8365601888,Wed Feb  8 09:53:06 2017
8453421469,Wed Feb  8 09:48:49 2017
1119979035,Wed Feb  8 09:48:41 2017
7043484713,Wed Feb  8 09:48:38 2017
5381520992,Wed Feb  8 09:48:30 2017
5405499353,Wed Feb  8 09:48:15 2017
9785969786,Wed Feb  8 09:47:57 2017
9838765457,Wed Feb  8 09:45:58 2017
4028062337,Tue Feb  7 14:35:04 2017
1147978751,Mon Feb  6 12:44:50 2017
8870880466,Fri Feb  3 13:47:48 2017
7524681399,Sun Jan 29 20:44:25 2017
8930536510,Fri Jan 27 21:35:27 2017
4314188811,Wed Jan 25 14:00:24 2017
4781119335,Tue Jan 24 19:02:49 2017
8870880466,Tue Jan 24 14:44:16 2017
4028062337,Mon Jan 23 14:18:29 2017
8153394803,Fri Jan 20 20:23:47 2017
2647711026,Fri Jan 20 13:09:02 2017
9324745127,Mon Jan 16 09:35:18 2017
1755117313,Mon Jan 16 09:23:34 2017
3428697857,Mon Jan 16 09:08:36 2017
8422383837,Mon Jan 16 09:08:03 2017
1591870240,Mon Jan 16 08:53:33 2017
6199870195,Mon Jan 16 08:50:07 2017
5088457839,Mon Jan 16 08:47:51 2017
8998668931,Mon Jan 16 08:44:26 2017
3475594561,Mon Jan 16 07:22:52 2017
8705287439,Sun Jan 15 23:25:17 2017
4374423340,Fri Jan 13 23:19:56 2017
4976160811,Fri Jan 13 21:20:39 2017
5124430882,Fri Jan 13 21:09:31 2017
7437209633,Fri Jan 13 19:03:35 2017
1741846061,Fri Jan 13 18:37:23 2017
5124430882,Fri Jan 13 16:55:28 2017
2272176109,Fri Jan 13 14:09:25 2017
1104046386,Fri Jan 13 10:53:50 2017
9254143023,Fri Jan 13 10:32:07 2017
3904728971,Fri Jan 13 08:51:06 2017
1591870240,Fri Jan 13 08:48:08 2017
8998668931,Fri Jan 13 08:46:19 2017
2228854973,Fri Jan 13 07:59:00 2017
