user_id,created_at
8140875699,Mon Mar 13 21:24:21 2017
9850490771,Mon Mar 13 01:39:58 2017
7911779762,Sun Mar 12 08:01:05 2017
3203620784,Sat Mar 11 21:58:41 2017
6621965139,Sat Mar 11 20:15:07 2017
4549987166,Sat Mar 11 14:04:11 2017
2915442382,Sat Mar 11 11:09:05 2017
8296089764,Fri Mar 10 17:37:55 2017
4450386039,Fri Mar 10 14:13:29 2017
8765902676,Thu Mar  9 10:55:16 2017
3537547455,Thu Mar  9 00:03:39 2017
7382856770,Wed Mar  8 21:18:26 2017
5083385272,Wed Mar  8 15:04:51 2017
4549987166,Wed Mar  8 12:30:14 2017
1529857465,Wed Mar  8 12:00:34 2017
6621965139,Wed Mar  8 11:24:03 2017
1319955334,Tue Mar  7 19:04:51 2017
3241548176,Tue Mar  7 13:33:48 2017
3469853621,Mon Mar  6 19:45:50 2017
4549987166,Mon Mar  6 19:05:23 2017
2774561576,Mon Mar  6 12:38:25 2017
7146274836,Sat Mar  4 12:45:45 2017
6639458525,Sat Mar  4 10:26:14 2017
3626598692,Fri Mar  3 16:54:42 2017
1820057583,Fri Mar  3 10:21:42 2017
4565537903,Thu Mar  2 21:51:41 2017
6111938458,Thu Mar  2 14:19:11 2017
4549987166,Thu Mar  2 11:29:14 2017
1947482702,Thu Mar  2 09:07:46 2017
1063056211,Wed Mar  1 16:01:31 2017
3871045600,Wed Mar  1 14:01:01 2017
9420943256,Wed Mar  1 13:59:16 2017
9796081404,Wed Mar  1 10:30:01 2017
1844123486,Wed Mar  1 09:58:51 2017
1903045852,Wed Mar  1 09:41:06 2017
4809089762,Wed Mar  1 09:38:47 2017
1775762175,Tue Feb 28 17:00:13 2017
9796081404,Tue Feb 28 16:31:15 2017
3203620784,Tue Feb 28 14:33:08 2017
4549987166,Mon Feb 27 13:40:21 2017
5334398458,Mon Feb 27 12:33:56 2017
6621965139,Mon Feb 27 09:31:48 2017
1218512676,Mon Feb 27 08:00:11 2017
1148734790,Mon Feb 27 02:26:29 2017
9188410167,Mon Feb 27 00:01:57 2017
8341038772,Sun Feb 26 17:32:24 2017
4549987166,Sun Feb 26 14:17:31 2017
5380129663,Sat Feb 25 12:45:36 2017
9079261861,Sat Feb 25 08:32:31 2017
4549987166,Fri Feb 24 20:50:17 2017
5387206409,Fri Feb 24 17:53:02 2017
9796081404,Fri Feb 24 16:31:54 2017
6621965139,Fri Feb 24 13:46:42 2017
6935004074,Fri Feb 24 13:31:24 2017
6621965139,Fri Feb 24 13:20:25 2017
6935004074,Fri Feb 24 12:50:27 2017
4809089762,Fri Feb 24 10:13:24 2017
3479606996,Thu Feb 23 20:42:10 2017
4450386039,Thu Feb 23 15:57:29 2017
5967302344,Thu Feb 23 10:59:36 2017
1494185562,Thu Feb 23 10:52:55 2017
4809089762,Thu Feb 23 10:25:14 2017
3203620784,Thu Feb 23 09:38:54 2017
6124981230,Tue Feb 21 09:53:16 2017
7296170049,Mon Feb 20 19:33:59 2017
7554809461,Thu Feb 16 01:29:43 2017
3899772484,Wed Feb 15 16:07:25 2017
1761234358,Mon Feb 13 16:43:47 2017
4549987166,Sat Feb 11 19:56:54 2017
6621965139,Thu Feb  9 10:02:43 2017
1175857472,Wed Feb  8 17:29:33 2017
4428011814,Wed Feb  8 17:05:16 2017
7093337605,Wed Feb  8 14:23:03 2017
8152922548,Mon Feb  6 14:56:19 2017
1324677421,Sun Feb  5 09:24:15 2017
6503897484,Sat Feb  4 23:57:52 2017
3199105291,Fri Feb  3 19:41:20 2017
7388152515,Fri Feb  3 19:01:43 2017
5967302344,Fri Feb  3 14:05:35 2017
4098863146,Thu Feb  2 09:04:21 2017
7561709889,Tue Jan 31 08:58:45 2017
1775762175,Tue Jan 31 08:03:55 2017
1775762175,Tue Jan 31 08:03:02 2017
2162312307,Mon Jan 30 17:04:06 2017
1775762175,Mon Jan 30 16:28:59 2017
4098863146,Sun Jan 29 23:22:22 2017
3454088541,Sat Jan 28 23:54:53 2017
1827856239,Sat Jan 28 23:47:45 2017
6621965139,Sat Jan 28 11:57:14 2017
4346323788,Fri Jan 27 23:55:33 2017
1755110761,Fri Jan 27 22:27:34 2017
6859684545,Fri Jan 27 19:58:01 2017
4549987166,Thu Jan 26 22:26:52 2017
1775762175,Tue Jan 24 12:48:44 2017
6621965139,Tue Jan 24 11:33:13 2017
6621965139,Mon Jan 23 11:10:44 2017
8196102252,Mon Jan 23 09:55:02 2017
5422963278,Fri Jan 20 22:06:31 2017
9419816341,Thu Jan 19 20:25:32 2017
5746145804,Wed Jan 18 12:40:12 2017
8091571022,Tue Jan 17 18:28:47 2017
9326741047,Tue Jan 17 12:23:01 2017
4549987166,Mon Jan 16 21:14:04 2017
9326741047,Mon Jan 16 19:16:19 2017
6930223813,Mon Jan 16 17:53:43 2017
4549987166,Mon Jan 16 17:29:25 2017
3502728586,Mon Jan 16 15:56:36 2017
5081046422,Mon Jan 16 14:35:52 2017
8919416229,Mon Jan 16 14:15:11 2017
8059404480,Sun Jan 15 13:48:47 2017
2101606584,Fri Jan 13 11:24:37 2017
9796081404,Fri Jan 13 09:30:39 2017
9796081404,Fri Jan 13 09:21:06 2017
3964889353,Thu Jan 12 21:26:34 2017
5502191523,Thu Jan 12 19:36:42 2017
1461307959,Thu Jan 12 19:06:17 2017
4990292052,Thu Jan 12 15:30:37 2017
3203620784,Thu Jan 12 12:57:43 2017
7061996155,Thu Jan 12 12:19:42 2017
3492723866,Thu Jan 12 12:02:17 2017
9796081404,Thu Jan 12 11:27:13 2017
4809089762,Thu Jan 12 11:21:43 2017
6194446814,Thu Jan 12 11:10:49 2017
3768277351,Thu Jan 12 11:02:00 2017
1052294768,Thu Jan 12 11:00:23 2017
2869409997,Wed Jan 11 18:34:17 2017
2416386271,Tue Jan 10 15:13:09 2017
4549987166,Tue Jan 10 10:36:26 2017
8919416229,Tue Jan 10 10:26:32 2017
4549987166,Tue Jan 10 10:09:40 2017
7857166854,Mon Jan  9 16:12:33 2017
6788935452,Mon Jan  9 08:34:04 2017
4549987166,Mon Jan  9 01:28:46 2017
5334398458,Wed Jan  4 13:44:04 2017
1461307959,Wed Jan  4 12:05:06 2017
9520690579,Wed Jan  4 06:58:53 2017
8019947227,Tue Jan  3 23:42:17 2017
4549987166,Tue Jan  3 19:50:36 2017
1461307959,Tue Jan  3 15:19:48 2017
4549987166,Mon Jan  2 22:25:28 2017
8153394803,Mon Jan  2 11:38:24 2017
3692530518,Sun Jan  1 21:57:07 2017
6624609532,Sun Jan  1 13:31:14 2017
9433688449,Sun Jan  1 10:19:18 2017
7832675387,Sat Dec 31 11:36:03 2016
3050532723,Thu Dec 29 23:58:23 2016
7818440533,Thu Dec 29 18:54:05 2016
1461307959,Wed Dec 28 09:52:26 2016
3059311054,Mon Dec 26 16:02:37 2016
3203620784,Mon Dec 26 15:13:31 2016
